time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1584175733.24739289,0.04026781,0.02509434,0.00000317,1241825.00000000,0.05562437,0.000000,0.000000
1584175733.34753704,0.04026939,0.01074824,0.00000349,1242617.00000000,0.04337160,0.000000,0.000000
1584175733.44755197,0.04026804,0.01038319,0.00000284,1236181.00000000,0.03762061,0.000000,0.000000
1584175733.54764891,0.04026814,0.01203624,0.00000300,1237354.00000000,0.04045847,0.000000,0.000000
1584175733.64772701,0.04026896,0.01175644,0.00000303,1238459.00000000,0.04188135,0.000000,0.000000
1584175733.74779701,0.04027261,0.01292703,0.00000323,1239506.00000000,0.04747440,0.000000,0.000000
1584175733.84790707,0.04027463,0.01359413,0.00000318,1240482.00000000,0.04426954,0.000000,0.000000
1584175733.94804502,0.04028179,0.01779671,0.00000338,1242042.00000000,0.05442519,0.000000,0.000000
1584175734.04804802,0.04028552,0.01436699,0.00000316,1244753.00000000,0.04767090,0.000000,0.000000
1584175734.14814591,0.04028853,0.01462520,0.00000316,1245881.00000000,0.04623487,0.000000,0.000000
1584175734.24821305,0.04029072,0.01341920,0.00000327,1247181.00000000,0.04463575,0.000000,0.000000
1584175734.34835792,0.04029286,0.01237167,0.00000323,1248328.00000000,0.04451683,0.000000,0.000000
1584175734.44844890,0.04029457,0.01210025,0.00000317,1248724.00000000,0.04369608,0.000000,0.000000
1584175734.54850793,0.04029649,0.01213108,0.00000317,1249663.00000000,0.04409721,0.000000,0.000000
1584175734.64858389,0.04029859,0.01256658,0.00000321,1250220.00000000,0.04446121,0.000000,0.000000
1584175734.74867797,0.04030352,0.01209142,0.00000345,1250905.00000000,0.05007860,0.000000,0.000000
1584175734.84870601,0.04030507,0.01266391,0.00000318,1251609.00000000,0.04339328,0.000000,0.000000
1584175734.94887805,0.04030789,0.01252606,0.00000319,1252257.00000000,0.04591054,0.000000,0.000000
1584175735.04891205,0.04030939,0.01183576,0.00000328,1252905.00000000,0.04327572,0.000000,0.000000
1584175735.14905095,0.04030975,0.01115511,0.00000324,1253450.00000000,0.04103505,0.000000,0.000000
1584175735.24910903,0.04031206,0.01176972,0.00000329,1253829.00000000,0.04489374,0.000000,0.000000
1584175735.34923291,0.04031262,0.01160497,0.00000318,1254489.00000000,0.04144168,0.000000,0.000000
1584175735.44928288,0.04031665,0.01272282,0.00000351,1255047.00000000,0.04832891,0.000000,0.000000
1584175735.54942799,0.04031702,0.01147422,0.00000313,1255619.00000000,0.04105852,0.000000,0.000000
1584175735.64946890,0.04031749,0.01144451,0.00000316,1256264.00000000,0.04125909,0.000000,0.000000
1584175735.74951410,0.04031843,0.01187468,0.00000312,1256925.00000000,0.04218948,0.000000,0.000000
1584175735.84962797,0.04032018,0.01207363,0.00000316,1257625.00000000,0.04381801,0.000000,0.000000
1584175735.94976401,0.04032035,0.01081043,0.00000318,1258232.00000000,0.04064850,0.000000,0.000000
1584175736.04980493,0.04032082,0.01165806,0.00000313,1258734.00000000,0.04126323,0.000000,0.000000
1584175736.14993596,0.04032192,0.01234975,0.00000313,1258946.00000000,0.04251975,0.000000,0.000000
1584175736.25002909,0.04032312,0.01202227,0.00000320,1259267.00000000,0.04272439,0.000000,0.000000
1584175736.35004807,0.04032381,0.01125725,0.00000318,1259821.00000000,0.04169471,0.000000,0.000000
1584175736.45011091,0.04032422,0.01126556,0.00000309,1260346.00000000,0.04115188,0.000000,0.000000
1584175736.55023503,0.04032548,0.01172991,0.00000311,1260798.00000000,0.04284661,0.000000,0.000000
1584175736.65030003,0.04032779,0.01191256,0.00000315,1261302.00000000,0.04494758,0.000000,0.000000
1584175736.75039005,0.04033022,0.01286701,0.00000317,1261721.00000000,0.04521011,0.000000,0.000000
1584175736.85050702,0.04033326,0.01311971,0.00000336,1262293.00000000,0.04643281,0.000000,0.000000
1584175736.95057607,0.04033483,0.01211665,0.00000318,1262785.00000000,0.04348516,0.000000,0.000000
1584175737.05067706,0.04033679,0.01194018,0.00000321,1263411.00000000,0.04426649,0.000000,0.000000
1584175737.15075111,0.04033971,0.01273361,0.00000320,1264131.00000000,0.04620935,0.000000,0.000000
1584175737.25083804,0.04034261,0.01268682,0.00000319,1264866.00000000,0.04616761,0.000000,0.000000
1584175737.35089207,0.04034527,0.01344239,0.00000320,1265586.00000000,0.04567725,0.000000,0.000000
1584175737.45097589,0.04034625,0.01122838,0.00000316,1266198.00000000,0.04232719,0.000000,0.000000
1584175737.55111599,0.04034826,0.01211552,0.00000317,1266749.00000000,0.04438736,0.000000,0.000000
1584175737.65115404,0.04035060,0.01161493,0.00000324,1267347.00000000,0.04506838,0.000000,0.000000
1584175737.75130606,0.04035251,0.01220841,0.00000317,1267773.00000000,0.04419008,0.000000,0.000000
1584175737.85138988,0.04035398,0.01192662,0.00000315,1268287.00000000,0.04332609,0.000000,0.000000
1584175737.95142794,0.04035561,0.01196532,0.00000319,1268721.00000000,0.04363174,0.000000,0.000000
1584175738.05155897,0.04035686,0.01182991,0.00000314,1269209.00000000,0.04287466,0.000000,0.000000
1584175738.15162396,0.04035831,0.01084214,0.00000316,1269464.00000000,0.04328178,0.000000,0.000000
1584175738.25170302,0.04035918,0.01081951,0.00000318,1269992.00000000,0.04211828,0.000000,0.000000
1584175738.35174608,0.04035943,0.01047708,0.00000315,1270448.00000000,0.04087082,0.000000,0.000000
1584175738.45186400,0.04036170,0.01172990,0.00000325,1271097.00000000,0.04495511,0.000000,0.000000
1584175738.55195808,0.04036196,0.01123366,0.00000312,1271579.00000000,0.04087622,0.000000,0.000000
1584175738.65206194,0.04036218,0.01087572,0.00000318,1272145.00000000,0.04081198,0.000000,0.000000
1584175738.75218296,0.04036365,0.01167256,0.00000315,1272718.00000000,0.04334699,0.000000,0.000000
1584175738.85222101,0.04036406,0.01153303,0.00000311,1273184.00000000,0.04118338,0.000000,0.000000
1584175738.95230389,0.04036438,0.01133820,0.00000312,1273568.00000000,0.04102652,0.000000,0.000000
1584175739.05237889,0.04036419,0.01093346,0.00000311,1274225.00000000,0.03997677,0.000000,0.000000
1584175739.15246606,0.04040045,0.08435888,0.00000315,1274634.00000000,0.11393618,0.000000,0.000000
1584175739.25254798,0.04040256,0.01039909,0.00000334,1275891.00000000,0.04468584,0.000000,0.000000
1584175739.35264707,0.04040390,0.01037148,0.00000340,1277374.00000000,0.04310509,0.000000,0.000000
1584175739.45273089,0.04040590,0.01100693,0.00000346,1278982.00000000,0.04448525,0.000000,0.000000
1584175739.55286288,0.04040829,0.01163218,0.00000352,1281004.00000000,0.04524708,0.000000,0.000000
1584175739.65290689,0.04041455,0.01736431,0.00000336,1261462.00000000,0.05315795,0.000000,0.000000
1584175739.75301790,0.04041697,0.01397005,0.00000309,1260701.00000000,0.04532396,0.000000,0.000000
1584175739.85310793,0.04041844,0.01337069,0.00000311,1261706.00000000,0.04342036,0.000000,0.000000
1584175739.95317101,0.04041977,0.01210986,0.00000311,1262746.00000000,0.04311530,0.000000,0.000000
1584175740.05325389,0.04042162,0.01291616,0.00000315,1263736.00000000,0.04419792,0.000000,0.000000
1584175740.15336704,0.04042375,0.01369835,0.00000316,1264589.00000000,0.04476829,0.000000,0.000000
1584175740.25344300,0.04042833,0.01665961,0.00000319,1265579.00000000,0.04977023,0.000000,0.000000
1584175740.35353708,0.04043052,0.01359435,0.00000316,1266531.00000000,0.04490154,0.000000,0.000000
1584175740.45360208,0.04043490,0.01493261,0.00000332,1267512.00000000,0.04936668,0.000000,0.000000
1584175740.55371404,0.04043762,0.01460817,0.00000317,1268554.00000000,0.04599800,0.000000,0.000000
1584175740.65379906,0.04044032,0.01384155,0.00000324,1269504.00000000,0.04594021,0.000000,0.000000
1584175740.75389504,0.04044353,0.01331787,0.00000318,1270372.00000000,0.04702477,0.000000,0.000000
1584175740.85393810,0.04044600,0.01300646,0.00000317,1271098.00000000,0.04549629,0.000000,0.000000
1584175740.95406604,0.04044896,0.01323468,0.00000319,1271783.00000000,0.04650287,0.000000,0.000000
1584175741.05417991,0.04045223,0.01330029,0.00000326,1272308.00000000,0.04714261,0.000000,0.000000
1584175741.15423298,0.04045570,0.01282909,0.00000324,1273064.00000000,0.04756322,0.000000,0.000000
1584175741.25428796,0.04045813,0.01273934,0.00000314,1273718.00000000,0.04542960,0.000000,0.000000
1584175741.35437703,0.04046347,0.01382677,0.00000336,1274352.00000000,0.05141676,0.000000,0.000000
1584175741.45448399,0.04046632,0.01287085,0.00000319,1274992.00000000,0.04630606,0.000000,0.000000
1584175741.55450892,0.04046957,0.01356525,0.00000317,1275845.00000000,0.04714776,0.000000,0.000000
1584175741.65464997,0.04047452,0.01445843,0.00000328,1276469.00000000,0.05063890,0.000000,0.000000
1584175741.75470591,0.04047993,0.01465105,0.00000327,1277156.00000000,0.05157283,0.000000,0.000000
1584175741.85482907,0.04048604,0.01598987,0.00000323,1277867.00000000,0.05304292,0.000000,0.000000
1584175741.95491910,0.04049105,0.01411177,0.00000329,1278447.00000000,0.05079840,0.000000,0.000000
1584175742.05497789,0.04049514,0.01488228,0.00000325,1279449.00000000,0.04891095,0.000000,0.000000
1584175742.15506005,0.04050016,0.01453444,0.00000334,1280619.00000000,0.05082489,0.000000,0.000000
1584175742.25511789,0.04050545,0.01401920,0.00000328,1281550.00000000,0.05141297,0.000000,0.000000
1584175742.35532093,0.04051006,0.01458484,0.00000321,1282491.00000000,0.05000327,0.000000,0.000000
1584175742.45535207,0.04051686,0.01478648,0.00000341,1283170.00000000,0.05453130,0.000000,0.000000
1584175742.55542588,0.04052196,0.01448507,0.00000322,1283958.00000000,0.05103602,0.000000,0.000000
1584175742.65554404,0.04052712,0.01450481,0.00000316,1284627.00000000,0.05117613,0.000000,0.000000
1584175742.75557089,0.04053246,0.01420655,0.00000331,1285377.00000000,0.05153979,0.000000,0.000000
1584175742.85570407,0.04053824,0.01494135,0.00000326,1285887.00000000,0.05248294,0.000000,0.000000
1584175742.95575809,0.04054241,0.01405450,0.00000323,1286312.00000000,0.04914794,0.000000,0.000000
1584175743.05588794,0.04054664,0.01404698,0.00000318,1287011.00000000,0.04929346,0.000000,0.000000
1584175743.15589690,0.04055272,0.01459024,0.00000337,1287495.00000000,0.05312252,0.000000,0.000000
1584175743.25596595,0.04055783,0.01514415,0.00000326,1288070.00000000,0.05113455,0.000000,0.000000
1584175743.35604501,0.04056370,0.01598465,0.00000323,1288788.00000000,0.05272011,0.000000,0.000000
1584175743.45617390,0.04056915,0.01521378,0.00000325,1289655.00000000,0.05185949,0.000000,0.000000
1584175743.55628705,0.04057595,0.01787103,0.00000319,1290431.00000000,0.05465553,0.000000,0.000000
1584175743.65630293,0.04058103,0.01522076,0.00000321,1291344.00000000,0.05111809,0.000000,0.000000
1584175743.75640607,0.04058650,0.01503434,0.00000326,1292155.00000000,0.05193744,0.000000,0.000000
1584175743.85652089,0.04059162,0.01449322,0.00000327,1292963.00000000,0.05120646,0.000000,0.000000
1584175743.95665002,0.04059787,0.01630376,0.00000336,1293631.00000000,0.05357841,0.000000,0.000000
1584175744.05667090,0.04060352,0.01519554,0.00000323,1294135.00000000,0.05232792,0.000000,0.000000
1584175744.15674400,0.04060874,0.01458402,0.00000323,1294632.00000000,0.05146834,0.000000,0.000000
1584175744.25689602,0.04061371,0.01550644,0.00000324,1295507.00000000,0.05095119,0.000000,0.000000
1584175744.35696006,0.04061881,0.01467658,0.00000320,1296163.00000000,0.05121215,0.000000,0.000000
1584175744.45704103,0.04062560,0.01454973,0.00000345,1296824.00000000,0.05476216,0.000000,0.000000
1584175744.55707502,0.04063167,0.01611455,0.00000323,1297507.00000000,0.05327586,0.000000,0.000000
1584175744.65717602,0.04063618,0.01399928,0.00000323,1298318.00000000,0.05003053,0.000000,0.000000
1584175744.75732207,0.04064202,0.01608625,0.00000324,1298884.00000000,0.05281250,0.000000,0.000000
1584175744.85741901,0.04064758,0.01502184,0.00000322,1299495.00000000,0.05223802,0.000000,0.000000
1584175744.95744491,0.04065446,0.01521130,0.00000331,1300167.00000000,0.05499340,0.000000,0.000000
1584175745.05753994,0.04065928,0.01392350,0.00000322,1301000.00000000,0.05071753,0.000000,0.000000
1584175745.15759993,0.04066452,0.01492049,0.00000328,1301645.00000000,0.05162342,0.000000,0.000000
1584175745.25771904,0.04067105,0.01628633,0.00000335,1302214.00000000,0.05431229,0.000000,0.000000
1584175745.35778904,0.04067906,0.01834205,0.00000343,1302941.00000000,0.05740699,0.000000,0.000000
1584175745.45794296,0.04068905,0.02076956,0.00000343,1303850.00000000,0.06157812,0.000000,0.000000
1584175745.55794096,0.04069475,0.01684009,0.00000335,1305827.00000000,0.05262625,0.000000,0.000000
1584175745.65811300,0.04069967,0.01522982,0.00000337,1306964.00000000,0.05099921,0.000000,0.000000
1584175745.75816607,0.04070400,0.01460688,0.00000335,1307989.00000000,0.04977012,0.000000,0.000000
1584175745.85833192,0.04070768,0.01324631,0.00000333,1308651.00000000,0.04841344,0.000000,0.000000
1584175745.95835304,0.04071567,0.01413234,0.00000381,1309306.00000000,0.05746320,0.000000,0.000000
1584175746.05845499,0.04072084,0.01267416,0.00000361,1309484.00000000,0.05156806,0.000000,0.000000
1584175746.15846300,0.04072604,0.01374461,0.00000341,1310117.00000000,0.05161918,0.000000,0.000000
1584175746.25857496,0.04072990,0.01355433,0.00000341,1310638.00000000,0.04883553,0.000000,0.000000
1584175746.35863400,0.04073359,0.01339422,0.00000338,1311235.00000000,0.04849476,0.000000,0.000000
1584175746.45874310,0.04073796,0.01304167,0.00000345,1311839.00000000,0.04991997,0.000000,0.000000
1584175746.55888605,0.04074138,0.01432238,0.00000334,1312356.00000000,0.04791415,0.000000,0.000000
1584175746.65896106,0.04074573,0.01394061,0.00000359,1312558.00000000,0.04989527,0.000000,0.000000
1584175746.75903201,0.04074884,0.01306131,0.00000342,1312977.00000000,0.04729022,0.000000,0.000000
1584175746.85915804,0.04075220,0.01244331,0.00000351,1313430.00000000,0.04782911,0.000000,0.000000
1584175746.95922494,0.04075478,0.01301224,0.00000336,1313939.00000000,0.04619496,0.000000,0.000000
1584175747.05930710,0.04075720,0.01321725,0.00000337,1314386.00000000,0.04584768,0.000000,0.000000
1584175747.15943909,0.04075970,0.01323402,0.00000340,1314849.00000000,0.04602981,0.000000,0.000000
1584175747.25948596,0.04076280,0.01294320,0.00000355,1315429.00000000,0.04730822,0.000000,0.000000
1584175747.35957289,0.04076449,0.01236732,0.00000342,1315714.00000000,0.04433305,0.000000,0.000000
1584175747.45969605,0.04076556,0.01220136,0.00000334,1316253.00000000,0.04301909,0.000000,0.000000
1584175747.55968690,0.04076666,0.01209623,0.00000339,1316739.00000000,0.04309853,0.000000,0.000000
1584175747.65980911,0.04076725,0.01194275,0.00000341,1317168.00000000,0.04201546,0.000000,0.000000
1584175747.75993395,0.04076826,0.01202506,0.00000341,1317667.00000000,0.04288774,0.000000,0.000000
1584175747.85996795,0.04076858,0.01204282,0.00000332,1318121.00000000,0.04144989,0.000000,0.000000
1584175747.96013904,0.04076925,0.01171621,0.00000338,1318700.00000000,0.04219692,0.000000,0.000000
1584175748.06016302,0.04077025,0.01242679,0.00000342,1319104.00000000,0.04288602,0.000000,0.000000
1584175748.16028905,0.04077132,0.01245713,0.00000343,1319370.00000000,0.04302508,0.000000,0.000000
1584175748.26033092,0.04077194,0.01211985,0.00000342,1319864.00000000,0.04210008,0.000000,0.000000
1584175748.36045289,0.04077331,0.01290110,0.00000337,1320244.00000000,0.04367835,0.000000,0.000000
1584175748.46050811,0.04077459,0.01233663,0.00000348,1320707.00000000,0.04347441,0.000000,0.000000
1584175748.56062794,0.04077528,0.01263602,0.00000337,1321216.00000000,0.04224312,0.000000,0.000000
1584175748.66067410,0.04077634,0.01247548,0.00000348,1321787.00000000,0.04303057,0.000000,0.000000
1584175748.76080799,0.04077852,0.01276658,0.00000361,1322128.00000000,0.04541184,0.000000,0.000000
1584175748.86085606,0.04077967,0.01308676,0.00000348,1322674.00000000,0.04322380,0.000000,0.000000
1584175748.96096802,0.04078093,0.01315471,0.00000345,1323033.00000000,0.04346455,0.000000,0.000000
1584175749.06104398,0.04078341,0.01551118,0.00000351,1323681.00000000,0.04605090,0.000000,0.000000
1584175749.16107512,0.04078347,0.01199142,0.00000341,1324359.00000000,0.04091367,0.000000,0.000000
1584175749.26118708,0.04078336,0.01183978,0.00000345,1324200.00000000,0.04055270,0.000000,0.000000
1584175749.36131406,0.04078288,0.01143470,0.00000343,1324676.00000000,0.03975829,0.000000,0.000000
1584175749.46140003,0.04078121,0.01000984,0.00000339,1325098.00000000,0.03721171,0.000000,0.000000
1584175749.56395698,0.04078091,0.01231342,0.00000337,1325558.00000000,0.04015226,0.000000,0.000000
1584175749.66153193,0.04078143,0.01127478,0.00000359,1325618.00000000,0.04188706,0.000000,0.000000
1584175749.76164389,0.04078153,0.01170751,0.00000372,1326141.00000000,0.04098717,0.000000,0.000000
1584175749.86171103,0.04078071,0.01221366,0.00000330,1326403.00000000,0.03903909,0.000000,0.000000
1584175749.96178198,0.04078015,0.01195216,0.00000334,1326545.00000000,0.03958956,0.000000,0.000000
1584175750.06192207,0.04077926,0.01068605,0.00000336,1326905.00000000,0.03885995,0.000000,0.000000
1584175750.16198301,0.04077818,0.01123804,0.00000333,1327487.00000000,0.03846767,0.000000,0.000000
1584175750.26211500,0.04077747,0.01134872,0.00000334,1327932.00000000,0.03927781,0.000000,0.000000
1584175750.36215091,0.04077732,0.01194628,0.00000339,1328269.00000000,0.04045196,0.000000,0.000000
1584175750.46224308,0.04077710,0.01220305,0.00000333,1328776.00000000,0.04029727,0.000000,0.000000
1584175750.56236196,0.04077935,0.01274952,0.00000359,1329181.00000000,0.04560249,0.000000,0.000000
1584175750.66246200,0.04078058,0.01281536,0.00000335,1329556.00000000,0.04341761,0.000000,0.000000
1584175750.76244092,0.04078131,0.01192690,0.00000324,1329925.00000000,0.04235089,0.000000,0.000000
1584175750.86262608,0.04078230,0.01211622,0.00000338,1330329.00000000,0.04290837,0.000000,0.000000
1584175750.96267104,0.04078344,0.01235681,0.00000330,1330882.00000000,0.04321726,0.000000,0.000000
1584175751.06281805,0.04078639,0.01459925,0.00000335,1331629.00000000,0.04712861,0.000000,0.000000
1584175751.16285491,0.04078933,0.01371070,0.00000340,1332507.00000000,0.04710944,0.000000,0.000000
1584175751.26291990,0.04079218,0.01386019,0.00000328,1333213.00000000,0.04691825,0.000000,0.000000
1584175751.36303711,0.04079424,0.01312347,0.00000327,1333938.00000000,0.04521228,0.000000,0.000000
